Video ID;Video Title;Channel Title;Transcript;Duration;Words per Second;Number of Comments;Top10 Comments;Category;Views;Likes
gmZ-W76CCeE;b'Are push-up bars worth it? #homeworkout #fitnesstips #shorts';b'FitFrHome';please [Music] ;18.92;0.15856236786469344;122;['I actually bought some this week and I did 50 push ups today in 10 minutes. I can say my normal press ups have defo improved and I love using them', 'I hope u win the competition , keep it up!', 'So much fun with those! Keep up the good work!', 'Started using these after breaking my hand and no longer being able to extend my wrist enough to do normal pushups.<br>I discovered I wish I had used these all along.', 'Thank you for the information.i got weak wrist thank you I will use them🎉', 'Hey man asking again, anything to help with better stamina, as always thank you ❤', 'this Man his Music and Videos are so inspiring choice of music always works', 'how long have you been working out for bro you are quite strong 💪🏻', 'This really requires abundant amount of strength. Great power. Truly inspiring! 👏🙌🙌', 'Also 81.5 inch bands like sunpow (pull up assistance bands) it makes a more stable push up resisted with bands. And you can just use towels instead of gloves to keep the bands from ripping your thumb web open.'];b'Sports';195131;8849
FjVfUVcW2z4;b'HOW HUNGRY SHOULD YOU BE WHEN DIETING? #shorts #fitness #dieting #fit #fitnesstips';b'Adventure Ed';so people are often wondering how hungry they should be if they're constantly in a caloric deficit while they're trying to lose weight it is normal to get a little bit hungry your energy levels might be slightly lower but overall you should feel pretty good and if you are just really really hungry all the time and you're just feeling tired all the time it probably means that you're eating way too little calories ;54.04;1.4063656550703183;0;[];b'Pets & Animals';2631;46
vfKwjT5-86k;b'How to Deadlift: 5 Simple Steps';b'Davis Diley';the world would be a better place if everybody had a perfect deadlift don't you think you're about to see the best set of steps for that perfect deadlift you've ever seen step one approach the bar so that your shins are one inch away from the barbell putting it directly over the middle of your foot step two without bending your shins to the barbell grab the barbell just on the outside of your shins do not move the barbell step three push your knees forward until your shins meet the barbell dropping your hips down into position step four push your chest through and pull your shoulders down towards your hips step five push your knees out into your forearms and drag the barbell directly up your legs keeping it in contact all the way until you're standing straight up and down then push your hips back and lower the bar down the floor keeping it in contact with your legs the entire time and that my friends is how you do a perfect deadlift i'ma keep the content coming follow for more ;114.47999999999998;1.624737945492663;3051;"['Train with me on my app doing my actual weekly program | 7-Day Free Trial | $8.99/mo<br>📲 <a href=""http://www.myliftfitness.com/training-app"">www.myliftfitness.com/training-app</a><br><br>This is actually my own app that I personally operate. My goal is to continue to make this the absolute highest quality Training available anywhere. I take the guess work out of it...all you have to do is show up<br><br>Get the best supps ➡️ <a href=""https://rysesupps.com/"">https://rysesupps.com</a> | Use my code “Davis” at checkout for 15% off', 'Had to watch twice as I got distracted by this mans shred', '“Do not move the barbell”<br>I guess I have perfect technique', 'Damn my back hurt, wish I found this ten minutes ago', 'I tried lifting the barbell, but the man said, &quot;Do not move the barbell.&quot; So now I&#39;m stuck.', 'I tried my first one today I’m definitely going back with these tips!', 'some dude at home eating doritos: &quot;naww... Ive seem better&quot;', 'I can hear Alan’s voice when this guy said “Do NOT move the barbell”...', 'Best video I’ve seen and straight to the point. The world is a better place now thanks brother', 'i&#39;ve been scared of these but it&#39;s time to challenge that fear of fucking up my back']";b'Howto & Style';9532518;674076
Xk5MWS1aFaA;b'Short on time for a workout? Try this method #homeworkout #fitnesstips #shorts';b'FitFrHome';so you're short on time but you still want to get a workout in one method I love to use is combining muscle groups and combining workouts together so for example instead of doing just sit-ups now we do sit-ups into jump squats mother great examples are push-ups to a knee raise get that core and lower back engaged crunches to a hip thrust as I like to say you are limited by your own imagination thank you ;73.902;1.068983248085302;45;"['Damn dood, I am trying to get fit before my school starts after vacations and you are helping me so much ❤️', 'Damn, that&#39;s something. Didn&#39;t ever think about the combinations💪💪', 'Thanks for actually helping , because of youre tips i actually see and feel results, 🥰', 'Your videos are awesome btw! Really great tips!', 'That ninja jump at start of every vid is amazing...', 'Thanks to tips gym bro fam and u got two girls dude ur going to be best father man ❤ keep it up thanks for always pushing us kings', 'Thank you!!', 'Bro, you&#39;re amazing man!', 'Thank you, Baldur', 'Good idea, thank you! Supersets and circuits may also help when schedule is tight.']";b'Sports';34614;3379
f9aFLgUlRl8;b'2 Month Quick Weight Loss? Lose weight faster for marriage? Fitness tips in Tamil | Weight Loss';b'1moRep';foreign [Music] ;5.41;0.5545286506469501;183;['Enga Maman ponna vera level anna', 'Yarellam enga maaman ponna repeat modela pathathu😂😂😂', 'solunga mamakuttyyyy is a word <br>yenga maamam ponaaaaaaaa is an emotion 😂🤣🤣🤣😂😂😂', 'Really you are right.. within a week 2.35 kg reduced for me because of proper balanced diet and workout.', 'Unga mama ponnu sonna dhu dha vera leval andha style semma Anna', 'Semma do Thambi 😊god bless you', 'Anne acting ultimate 😀😀', 'Yes bro correct ta soneenga👏👏👏', 'ஏன் நீங்க உடம்ப குறைக்கணும், உங்க மாமன் பொண்ண வெயிட் போட சொன்னா போதுமே 😂', 'Bro your are doing,so awesome work bro ❤'];b'Sports';886534;55308
YYgoKoB3yjE;b'Goated exercise. #chestworkout #chest #workout #fitness #gym #gymtips #fitnesstips #shorts';b'Cole Munoz';foreign [Music] ;8.0;0.375;11;"['Good 👍', 'I do these with a pause at the bottom, one of my favorites 🔥', 'I do those', 'i do the incline bench but with dumbells i don&#39;t feel ready for the bigger 🏋 weight bro not yet', 'in 10 days im done with my exams and then its gonna following the dream physique', 'can you do cable only for chest', 'You got a video for traps?', 'Good 👍']";b'People & Blogs';8428;0
6OK-3tDICmY;b'Beginner fitness tips #beginnerfitness #fitnesstips #shorts';b'lifeOfShy';I used to think my horrible genetics wouldn't let me have a flat stomach in reality I had to stick to the same workout and meal routine for at least four to six weeks ;22.601;1.5486040440688467;3;['Well done. Discipline on what you eat is 90 percent of the game.', 'Cutie <br>U were fine either way!❤❤'];b'Entertainment';10526;233
PDuY3ZG2PaI;b'EXERCISE TIP! #shorts #fitness #workout';b'Ida Bergfoth';if you find yourself swinging when you do ladder races you gotta try this [Applause] ;17.838;0.8969615427738535;33;"['I like the way Ida takes her time when working out.', 'Thank you for that honestly 💪🏾💯', 'Looking amazing great tips 😍😍💪', 'Love your video&#39;s.  You look amazing.', 'Wish I would have saw this morning. Next time I will give it a shot. Thanks for the tips. 💪💪💕❣', 'You are amazing Ida ❤❤❤😘😘😘💪💪💪🔥🔥🔥', 'Nice recommendations', 'I need a coach, frfr. 🥰🙏🎶', 'Epic!!!!', 'So many exercises where people swing their body and either hurt themselves or generally not getting the benefit x']";b'People & Blogs';13016;0
Oyge1fdDamk;b'Can you build muscle with only at-home workouts? #fitnesstips #shorts';b'Joe X Fitness';hey when are you gonna get your gym membership I don't know I think I'm gonna just keep working out at home bro you are not going to be building much muscle just doing that man when I first started working out I genuinely was way too scared to go to the gym because I was super skinny and I felt like I'd be really out of place and probably wouldn't embarrass myself so the real question is can you build muscle at home with very limited equipment if any yes but also no here's why no matter what anyone tells you you can make lots of progress at home by working out whether it be push-ups pull-ups right but if your goal is to maximize muscle growth then staying at home and focusing on body weight exercises are not going to be your best bet because of this term called Progressive Overlook basically just means your ability to get stronger over time and continue to challenge yourself but the issue is this the gym provides you a place so that you can progressively get stronger over time by always upping that resistance but at home you're just limited to what you have and body weight exercises so if you're kind of like me when I first started working just think about all the progress you're gonna make and possibly some of the progress that you might be losing out on if you stayed at home versus investing and going to a gym ;121.17799999999997;2.0960900493488923;150;"['I got a home gym. Power rack, barbell, dumbbells, bench, plates, diy cable system, the whole shebang. I do go to the gym already. It just happens to be my house.', 'backpack: <b>exists</b>', 'You can also do progressive overload at home. Doing it in the gym means increasing the weight but at home it just means doing a harder exercise(one arm pushups, muscle ups, pistol squats etc.)', 'Basically workout at home if it&#39;s more time efficient, easier or cheaper for you, but you shouldn&#39;t be afraid to go to the gym if you want to', 'Could be done at home. get urself a weighted vest and a couple of resistance bands, DBs, KBs,... and here it is: progressive overload<br>Add to that, progressive overload does not only mean increasing the weights, increasing the reps (while staying in the 8-15 reps range) works too. Increasing exercise difficulty works too (straight push ups, elevated feet push up... assisted pull ups, pull ups, weighted pull ups, muscle ups...)<br>But I do agree that in order to maximize ur progress and accelerate it, the gym may be the answer.<br>Both roads (gym or home gym) while focusing on progressive overload and challenging workouts will get u there. Just ETA may differ a little.', 'working out from home since day 1. Its fine if u have some dumbells, a barbell and some weights. You get that for like 200€ max and have a lifetime &quot;memebership&quot;. You also go more often bc you dont have to travel to the gym and u can look how you want and dress how you want etc.', 'Dude, keep uploading like this and youre gonna be very known in the fitness industry  btw i really like your channel &lt;3', 'As someone who works out at home I can say it takes more brain power to progress over load but it is possible. I’ve got dumbbells, bench, and a barbell but if you only have the ground to do push ups you can put heavy things in a backpack and progressively overload that way. It’s tricky sometimes but you just gotta think.', 'Well until you can bust out 5 sets of 15 single handed pushups and pull ups and do 50 pistol squats like it&#39;s nothing you have all the load you need at home.', 'Me: <b>laughs in home gym</b><br><br>My wallet: <b>cries in home gym</b>']";b'Sports';159420;9516
sBYiuaBCSkA;b'DIY nano tape Unicorn balloon #shorts #nanotape #satisfying #diy #crafts';b'INNOVA Crafts';[Music] here we go [Music] it's just foreign ;34.03;0.2644725242433147;199;"['😊 Click to see more Videos 👇\r<br><a href=""https://www.youtube.com/@InnovaCrafts"">https://www.youtube.com/@InnovaCrafts</a>', 'Amazing😮❤', 'It&#39;s so cute ❤', 'Very Nice❤😊', 'Love it \U0001fa77', 'Super cute little', 'Good work ❤', 'Bagus banget', 'Very Cute 🥰', 'She is so cute 🥰♥️🥺']";b'Howto & Style';778760;29456
9GDsH1EdQqw;b'DIY BFF Chips bag Idea \xf0\x9f\x92\x96\xf0\x9f\x98\x8d #shorts #craft #diy #tutorial #crafts #gift #artist #creative #art';b'Yasmin Art Drawing';foreign [Music] [Music] [Applause] [Music] ;26.977999999999998;0.22240343983986954;2134;"['Nahhhh, instead he gon think I have a crush on him 😭💀💀', 'I ❤ you amazing ideas ❤️💡😊', 'Amazing 👏 🙀 😯', 'Tbh my friend would only be happy if there were actual chips in there', 'Lays can never give this much chips 😂', 'I have made this and my friend loved it thank you for the idea ❤❤😊', 'i gave a gift to my bestie -<br>And then,<br>My big sister loved me so much 😊😊', 'No words to describe your talent 👏 hats off ❤', '<a href=""about:invalid#zCSafez""></a><a href=""about:invalid#zCSafez""></a>Oh my goodness, this is so heartwarming! 😊 <a href=""about:invalid#zCSafez""></a><a href=""about:invalid#zCSafez""></a>', 'Make a mother&#39;s day pack of chips😊😊😊']";b'People & Blogs';16212354;550373
Ulfek8ukXPo;b'How To Make Snowflakes - Paper Crafts - Christmas Ideas - #shorts #youtubeshorts #christmas';b'Girl Crafts';[Music] thank you [Music] ;54.519000000000005;0.09171114657275445;104;"['your nails are so CUTE!', 'It works thank you 😀😀', 'I like this one I try it.', 'I don&#39;t have words to say<br>Your arts are really superb ❤', 'Like your ᗷTS💜nails', 'Your crafts is very beautiful and I love this', '🏆🏆🏆🏆👍👍Awesome paper snow flakes😍😍😍😘😘😘', 'Wow 😳 so cute 🤩', 'This is very cute ❤😊', 'Wow!! It&#39;s Too Beautiful']";b'Howto & Style';573113;31035
r8xKAtiXJtQ;b'Pink Christmas Tree tutorial \xf0\x9f\x92\x96\xf0\x9f\x98\x8d #shorts #diy #craft #handmade #tutorial #art #creative #artist';b'Yasmin Art Drawing';[Music] cting all different ideas drifting away ;29.200000000000003;0.273972602739726;21;"['It&#39;s so cute 💕💓✨😽', '❤I LOVE. IT.❤', 'You are my ideal thanks for uploading wow videos❤😊', 'Cool 😍😍🎉🎉', 'Vote for Christmas ❤👇🌲', 'Can you make a Christmas greeting card 🎉😊', 'I like it❤', 'Who is standing with Palestine ❤❤', 'Cute😊', 'That’s actually so cute']";b'People & Blogs';23079;1601
HjYQd_CV5XA;b'Rate my mom\xe2\x80\x99s Tie-Dye from 1 to 1000 \xf0\x9f\x98\x8d\xf0\x9f\x92\x96 #shorts #diy #craft #artist #tutorial #painting #art';b'Yasmin Art Drawing';foreign [Music] [Music] [Applause] foreign [Music] ;29.259999999999998;0.23923444976076558;8644;"['Her mother summoned a whole fandom', '100/100 your mom SLAYED 💗🖤💗🖤💗🖤💗🖤💗🖤', 'Your mom is so talented 😮', 'I am a die hard fan of her mom . She  is just too creative. 💗🖤 And her colour combination is damn good 😊. I think it would be great if she had her own channel.<br><br>Edit:omg  😱 1.5k thank you guys i am shocked and happy aswell 💙', 'Wow your mom is super talented! Those tie die shirts rock!', 'Mom&#39;s are always the best 👌 😊', 'Her mom Summoned the whole fandom by just 2 colours 🖤💗<br>Edit1 : Omg! 1.2k likes in only 1 day thank you guys ❤️<br>Edit2: OMG 😳 2.6 k likes ! I have never got so many likes ! Looks like there are lots of BLINKS🖤💗<br>Edit 3: OMG 😨So much likes mom I am famous !tysm guys ;)))<br>Edit 4 : I am rich by so many likes 💵🤑', 'Like for part 2<br>👇', '1000 for mom 😊', 'Probably what I would wear if I went to a blackpink concert,and it slays 😊']";b'People & Blogs';82441292;3262653
Bm_he9H0qu4;b'Paper Craft for School - #diy #shorts #youtubeshorts';b'Girl Crafts';thank you [Music] [Music] [Music] [Applause] [Music] [Music] [Applause] [Music] ;43.949;0.2502901089899657;291;"['Other : seeing the video <br><br>Army&#39;s including me : seeing her bracelet 💜 😅', 'Nice talent and iam a blink <br>Who is  forever blink for black pink 🖤💓<br>👇', 'Every one: wow wonderful<br>Meanwhile me: wow she is wearing BTS band on her left wrist<br>Btw nice idea thank you 💜💜💜💜💜😁😁', 'Others - wow! So beautiful ❤<br>ME - Wow! she is wearing bts band 💜💜', 'I like it❤', 'Cute❤❤❤❤❤❤', 'So cute an beautiful I don&#39;t know how you make this much pretty and cute crafts wow so amazing 💖 are you a fan of bts are you a army if you are a army comment this heart 💜💜💜💜💜', 'Army seeing... They will understand 💜💌', 'Wow ❤️', 'Woooooooooow❤❤❤❤I love it.🎉🎉🎉🎉']";b'Howto & Style';2541224;88491
UU6IVYuKs1E;b'DIY miniature craft #shorts #youtubeshorts #paper_craft';"b""Helena's Craft""";I hope it's romantic all my life [Music] all right [Music] [Music] ;96.91699999999999;0.13413539420328738;514;['So cute mini pencil box 😊😊😍😍', 'So cute 🥰 <br>Pencil ✏️ box 📦 <br>I loved it 🥰 ❤', 'So cute ❤❤❤❤❤❤❤❤', 'So cute', 'So cute😊😊😊', 'Cute and beautiful ❤🎉❤', 'Very very nice so much cute', 'She made a ruler with a ruler❤', '🎉very cute', 'I made one and it was so cute'];b'People & Blogs';2938999;139320
vGHdoqswWDY;b'DIY Cute Gift Idea \xf0\x9f\x90\xbb\xf0\x9f\x92\x97 #shorts #diy #craft #art #tutorial #artist #creative #drawing #crafts';b'Yasmin Art Drawing';[Music] we will [Music] use [Music] ;50.211000000000006;0.13941168269901016;791;"['It feels sad ripping the gummy bear!<br>But all of it is adorable!❤', 'Cute 🥰', 'Me wearing gummy bear earrings 😂', 'So cute😊😊', 'I also made this on mother&#39;s Day and my mom likes it so muchh ❤❤ thank you so much for this great idea 😅', 'Woahhh !<br>Cute LOVE IT !<br>AMAZING !<br>💙✨️❤️✨️💫', 'So cute 🥰🥺', 'Thats so cute', 'Cutee❤', 'Step one: 1 know how to draw a gummy bear']";b'People & Blogs';11967030;324199
PfbDNJAfrow;b'DIY Sweet Idea to say sorry\xf0\x9f\x92\x99\xf0\x9f\xa5\xba #shorts #crafts #art #tutorial #gift #craft #creative #diy #artist';b'Yasmin Art Drawing';foreign [Music] [Music] [Applause] [Music] ;31.678;0.18940589683692152;6351;"['Easy way to say sorry, I&#39;m sorry yo', 'Say I&#39;m sorry: ❌️<br>Try to do this: ✔️', 'How to say sorry:<br>1. Say “sorry”.', 'The sweetest way to say sorry is:<br>    S      O       R        R         Y', 'Imagine u go thru all that hassle and they reject your apology that&#39;s why easiest way to say sorry is &quot;Sorry&quot;.', 'This video actually made me fall in love with ur vids, thank u!', 'Easiest way to say sorry: <b>walk up to whoever you upset</b> “Sorry.”', 'You&#39;re so talented ❤️😊✨ <br>Mashallah❤❤❤', 'She took &quot;sweet way&quot; to an another level 😂❤', 'Me: <b>gives this to my friend</b><br>My friend: <b>YOU BURNT MY HOUSE DOWN AND SORRYOES IS WHAT YOU GIVE ME?!</b><br>(Edit: YALL! Thank you so so much for liking and replying, BUT MY PHONE IS BLOWING UP! Mom I don’t wanna be famous no more 🥲)']";b'People & Blogs';21780480;919388
Ipn9iOtwHJs;b'DIY cute paper gift Idea \xf0\x9f\x98\x8d\xf0\x9f\x92\x96 #shorts #diy #craft #art #tutorial #painting #gift #artist #creative';b'Yasmin Art Drawing';[Music] [Music] [Music] [Music] ;20.557;0.2432261516758282;2956;"['the ~sweetest~ gift ever 🥺 will be making this for all of my friends!! 💕🎀', 'Masha Allah❤❤', 'This is the cutest gift ever <br>Aww so cute 😍 💕 💓 💖 ❤️ 💗 😍 💕 💓 💖 ❤️ 💗 😍 💕 💓 💖 ❤️ 💗 😍 💕 💓', 'Make father&#39;s day card ❤️❤️😊', 'Congratulations 🎉 you are great 👍❤', 'Girl 1,000k/10 just cute 🥺', 'i almost cried of how cute this was 😍😍', 'I love hello kitty ❤️❤️💕🎀🎀🎀🎀🎀', 'Боже едиально у тебя шедевральний талант старайся', 'omg congratulations!! ❤️❤️']";b'People & Blogs';13920547;579412
QuscaIrL-uk;b'DIY Chocolate Gift Idea \xf0\x9f\x98\x8d\xf0\x9f\x8d\xab #shorts #craft #diy #tutorial #gift #creative #crafts #artist #art';b'Yasmin Art Drawing';foreign [Music] [Music] [Applause] [Music] ;32.498;0.1846267462613084;1756;['If someone would give me this gift, I would eat the chocolate first then would read the notes😅😂<br>Btw, Really cute gift❤❤❤', 'If I am the one who got this gift... how happy I am... 😍😍', 'Im gonna make this for my mom right now❤❤', 'Did this at 3-4 AM or maybe even from 3-5 AM.. For my mom and she loved it 🥺🥺', 'It Looks So Delicious😋', 'That’s a great gift idea 🎉so cool', 'I’m doing this for my dad for Father’s Day! Do y’all think it’s a good idea?', 'Wow! You are famous for your sweet paper work ❤', 'this gift is for my daddy😍', 'Wow ❤ Really cute❤'];b'People & Blogs';15324449;528104
I8lO1tGuhCM;b'DIY Cute Gift Ideas\xf0\x9f\xa5\xb0 #shorts  #diy #craft #art #gift';b'Mukta Art & Craft';Hallelujah [Applause] [Music] [Music] stupid [Music] every day this is [Music] ;78.347;0.15316476699809822;4894;"['&quot;But, I wanted chocolate,&quot;<br>      <br><br>                                                             -😔crush<br><br><br><br><br><br><br><br><br><br><br><br>For those of you who said, &quot;You copied my comment,&quot; I didn&#39;t. I wrote what I had in my mind. That&#39;s it.', 'i would cry if i didnt get a real kitkat also', 'Daily reminder:\r<br>Your skin isn’t paper so don’t cut it.\r<br>Your neck isn’t a coat so don’t hang it.\r<br>Your body isn’t a book cover so don’t judge it.\r<br>Your heart isn’t a door so don’t lock it.\r<br>Your life isn’t a movie so don’t end it.\r<br>Your amazing and beautiful💗', 'U forgot to write the allergy warning:<br>Don&#39;t eat!!<br>😂', '“I look for his eyebrows every day,i guess they got lost or flew away” 💀', 'My friend would be more happy to give her a kitkat bar on her birthday', 'You know what will be a cute gift? The actual KitKat...😌', 'I LOVE THIS', 'The person who received the gift be like:&quot; bruh I dont want all these I want food 😑&quot; ( no hate at all ). The craft is really beautiful', '“but i wanted an actual kit kat…”']";b'Howto & Style';54843409;2187286
T5O-_8jnm7g;b'how to make BTS Craft | DIY BTS |  BTS Craft #shorts #short';b'Nayeem art and craft';[Music] [Music] i [Music] [Music] foreign ;51.57899999999999;0.13571414723046202;893;['BTS            BLACKPINK<br>👇                       👇', 'BTS army like kare <br>👇🌹', '💜ᗷTS⟭⟬💜I love you❤😘 bts 💜v', 'OMG. I love reading books and i always wanted book marks but i am an army too. This is a blessing for me to get a book mark like this', 'Happy birthday RM 🎂 🥳 🎉 🎈 🎁 🎊', 'I love you bts❤️', 'اني احب فرقة BTS الي معي يحط لايك 👇👇', 'happy birthday jiminshii💜💜', 'I am Indian but I love South Korea I love you BTS', 'Thank you BTS ka itna Achcha craft banane ke liye🥰🥰💜💜💜💜'];b'People & Blogs';2450092;216022
UrgmhDDlJeE;b'DIY Custom Slides \xf0\x9f\xa4\xa9\xf0\x9f\x92\x96 #shorts #diy #art #tutorial #artist #craft #drawing #crafts #painting';b'Yasmin Art Drawing';oh [Music] does it feel to be ;28.679000000000002;0.2789497541755291;10573;"['Imagine walking in them and eventually the black rubs off on the bottom of your feet', 'Her: I decided to try black and pink😅<br>Normal people:nice colour choice 👌 <br>Us blinks:BlacKpInK IN yUoR ArEa😅', 'who votes to see mom like', '*me trying to find a comment not saying “you just summoned a whole fandom” *<br>Edit: I hate to be this person but….<br><br><br><br><br><br><br><br><br><br><br><br><br><br><br>TY FOR THE LIKES', 'Bro summoned the whole fandom 🗿🍷', 'For a better coverage I suggest using more water!x❤', '“I decided to try black and pink”<br><br><b>*opens comments*</b>', 'Blinks assemble!<br><br>👇', 'You asked me too rate it from 1-99 but I think it was 1000-0.          💯', '&quot;i decided to try black and pink&quot; <br><b>Sigh, goes to the comment section</b>']";b'People & Blogs';19422015;621782
3wbqdVcfSh4;b'School Hacks Ideas #shorts #diy #school #hacks #crafts';b'INNOVA Crafts';for you I think there's Beauty in the gray the cold that you just want to go and there's no way I can beat it cause I got no chance [Music] I I wish you could be happy happy yeah yeah [Music] ;47.4;0.9071729957805907;102;"['It&#39;s just brilliant... This is called 5 secs craft dude 😂🎉', 'I try it at my home <br>It&#39;s really so good idea 💡 thanks <br>Jis jis ko acha laga idea 💡 like👍👍 please', 'Love it ❤️👍', 'so cute', 'I love it 😍😍💗😍🥰', 'How did you find this crafts i love your crafts very nice', 'I was finding this craft everywhere I am glad i found it❤❤', 'Very nice idea didi ❤😊😊', 'Wow', 'It is so cute😊']";b'Howto & Style';1073106;40103
qao9DAVLsaw;b'DIY Book lamp #shorts #youtubeshorts #diy #art #papercraft #craft';b'INNOVA Crafts';please [Music] Planet X ;67.128;0.0744845667977595;300;['Wow I love it❤❤❤❤', 'I love the craft and the suitable song❤❤❤', 'So  much  cute little ❤', 'Amazing ❤❤❣️<br>Superb🎉💖', 'Very cute', 'Wow so amazing 🦋✨💛', 'Beautiful❤❤❤❤❤❤❤', 'I will try this 😊😊', 'So easy<br>MARVELOUS<br>Cute<br>Beautiful<br>Perfect<br>Pretty<br>😍❤🎉🎉🎉', 'I have tried this and the lamp is very useful😊'];b'Howto & Style';2633965;117674
xyiWzcBW5OE;b'DIY Nano tape Squishy Smoothie #shorts #nanotape #satisfying #diy #crafts';b'INNOVA Crafts';like a beer real uncomfortable [Music] ;33.07;0.21167221046265497;268;['I wanna get nano tap and make stuff like this', 'So cute 🧋🥤😊', 'So cute 🥰', 'Super cute😊', 'Awsome🥰', 'Amazing so good 🎉', 'so cute❤', 'So cute🧋🧋', 'So Beautiful 😍😍💖', 'Soooooooooooo cute'];b'Howto & Style';1504865;61190
W1Ul1LKv2Lo;b'Easy paper game \xf0\x9f\x8e\xae |paper game | paper craft game #shorts #viral #youtubeshorts #beautifulartgallery';b'Beautiful art gallery';[Music] so afraid [Music] ;23.61;0.2117746717492588;493;"['Video making tutorial👇 <a href=""https://youtube.com/shorts/vFy9FA-85UQ?feature=share4"">https://youtube.com/shorts/vFy9FA-85UQ?feature=share4</a>', 'Very very good game❤🥰', 'Cool 😎', 'Very nice 👍', 'Thank you paper game idea 💡', 'Stylish ❤❤', 'Like very much 😅😮😊😮👍👋😁🎇😍🥰', 'Thisisverybeautifull❤🎉😮', 'Amazing 👏 ❤', 'Very nice and beautiful 😊😊']";b'Howto & Style';2442600;0
xp8ffc5zTFw;b'DIY Miniature Crafts Idea #shorts #art #youtubeshorts';b'Mukta Art & Craft';one side it may seem a little crazy pretty baby but I promise mama's gonna be all right now hush little baby don't you cry everything 's all right [Music] We Fear how we feel inside it may seem a little crazy pretty baby foreign [Music] [Music] ;86.84800000000001;0.5526897568165069;401;"['I have no words to describe your talent 👏👏😊', 'Wow wonderful 👍😊', 'so cute 🥰☺️', 'Cute craft ❤', 'Nice 👍', 'if i hear this sound one more time the baby will not stop crying💀<br><br>also nice art', 'Your art is so cute and cute <br>I think I need a dictionary to describe it cuz I&#39;m at a loss of words', 'Very cute 🥰', 'This is very cute', 'Super 💞']";b'Howto & Style';2579565;128870
FltMlqYmZJw;b'Did you like the final result? \xf0\x9f\x92\x9a\xe2\x9c\xa8 #shorts #diycrafts #art #creative #diy #craft #artist #tutorial';b'Yasmin Art Drawing';give me dance dance [Music] dance shut your ;34.001;0.26469809711479075;39;['Wow so creative 😮💫', 'Nobody else noticet how she held the pin needle with the needle in her finger?', 'Who subscribes because they love her art♡😊<br>👇', 'Can you do something for Thanksgiving?🍁🦃', 'Can you do a ipad case and an iPhone case for besties ❤', 'That is really cool', 'How do you come up with the best ideas ever?!?!😂❤', 'Great video!', 'love this!!❤', 'DIY.    Barbie.      Lamp'];b'People & Blogs';284148;7816
VZtiDax5R68;b'how to make BTS Craft(Part-3) | DIY BTS |  BTS Craft #shorts #short';b'Nayeem art and craft';[Music] foreign [Music] [Applause] [Music] [Applause] [Music] foreign [Music] [Music] [Music] ;54.523;0.22009060396529903;317;['💜ᗷTS⟭⟬💜   fan   so   happy 🇰🇷❤💜', 'This is so so so beautiful 😍😍😍', 'So beautiful 💕💕💕', 'BTS 💪💪👌', 'Superb 👍👍👌', 'Wow so beautiful 😍🥰💜💜', 'Nice😍', 'The most satisfying song of BTS is 🧬 DNA 🧬💜💜', 'amei vou fazer agora 👌👌👌👌', 'Very nice 👌👌👌👌👌👌👍👍👍👍👍👍👍👍'];b'People & Blogs';716915;69827
hM6gMvVuB18;b'How to make Blackpink Craft | DIY Blackpink | Blackpink Craft #shorts #short';b'Nayeem art and craft';[Music] so [Music] ;95.24799999999999;0.04199563245422477;1799;"['Normal blink - wow so nice <br>Super blink - omg playing with fire song playing', 'Others:- ohh,wow nice,plz do this group <br>Mega blinks:- ohh,‘PLAYING WITH FIRE’music *singing*..', 'other - looking at the book <br>le me - enjoying &#39;playing with fire&#39; 🤣🤣<br>BTW your crafts are amazing 💜💜', 'Plese jurneling purple because am bts 💜🅐🅡🅜🅨⁷⟬⟭💜', 'Playing with fire 🔥', 'Bts Army forever 💜💜💜💜<br>👇👇', 'I love blackpink 😊💗Jo Jo blink ha wo like Karo and sound is very pretty  and song is playing with fire rington😊😊💕👍👌💖', 'TRUE BLINKS WILL KNOW THIS SONG EVEN IF ITS INSTRUMENTAL WITH NO LYRICS', 'Everyone here- wow 👌 <br>Literally No one me - singing the song 🌏 out of no where <br><br>If you were like 👍🏻']";b'People & Blogs';1208604;73313
FJB29TvQg9g;b'DIY cute gift bag | No glue paper craft #shorts #papercraft #theeasyart';b'The Easy Art';[Music] thank you [Music] ;26.259999999999998;0.19040365575019041;136;"['She made me mess up!<br>👇🏽', 'It’s kinda hard to make but really cute<br><br><br>The part where you have to fold it and it an actual box is quite hard but thanks for sharing it with us❤❤', 'It&#39;s not working hmm 😤🙄', 'BRO SLOW DOWN FOR ONCE I TRIED TO MAKE IT BUT ALL I MAKE WAS A MESS BRO I DISLIKE', 'Wow bro you showed us barely anything at the end I tried it and it did not work', 'welcome to the cap store what would you like? <br><br>🧢-free<br>🎩-6likes<br>👒-9likes', 'It&#39;s too fast-', 'is very nice', 'It&#39;s very confused after seeing many times also we can&#39;t pls share properly', 'Please slow down']";b'People & Blogs';618695;14566
