Video ID;Video Title;Channel Title;Transcript;Duration;Words per Second;Number of Comments;Top10 Comments;Category;Views;Likes
jBEEsLeKoUM;b'Dogs funny reaction to entering optical illusion rug! #shorts';b'My Mountain Husky';[Music] foreign [Music] ;34.32;0.11655011655011654;638;['I actually got scared for a moment 😂👌', 'Whyyy did I gasp and jump when the dog fake fell through the fake hole? 😭💀', 'That freaked me out!!!!', 'My soul left my body for that 1 moment', 'I’m glad I’m not the only one who actually got startled. My heart jumped 😂😂😂', 'My heart actually leaped for a split second there! 😂', 'That caught me off guard the first time lol😂', 'I jumped in terror initially … wasn’t expecting that loop 😮', 'Love the loop 😂', 'Editing skills are on point'];b'Pets & Animals';2008906;45443
dHu8n-F6PR4;b'Sagawa1gou funny video \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 | SAGAWA Best Shorts 2022 #shorts';b'Sagawa /\xe3\x81\x95\xe3\x81\x8c\xe3\x82\x8f';a b c d e f gun ;5.401;1.4812071838548417;1200;['Student in ohio be like:', 'When the quiet kid had enough:', 'The ending bro😂😂', 'American school be like', 'Love the thumbnail 😂', '🎵 A B C D E F G 🎵 [HEADSHOTS]', '🇯🇵人で見てる人🖐️あげて<br>↓', 'ABCDEFGUN<br>(Headshot) <br>All the quiet kids : ABCDEFGUN!(Pulls out a AR-15)', 'When you teach in Ohio 💀💀💀', 'filled with hysterical laughter.😂😂'];b'Entertainment';4164679;90429
QL6zTVKOe2E;b'#mercuri_88 #shorts Local Differences #funny #comedy';b'mercuri_88';foreign [Music] ;15.25;0.19672131147540983;20125;"['The Indian segment was the best 😅😂', 'As an Indian, we confirm that we breakdance before we die', '&quot;that Indian song got me dying in the floor😂💀', 'I am an Indian <br>Who is Indian<br>👇', 'USA: <b>Dies instantly.</b><br>China: “Why did you you shot me…?”<br>Japan: <b>Got shot 4-6 times.</b><br>India: <b>Doing a goofy ah dance before dies instantly.</b><br>Korea: <b>INTENSE sad music kicks in every time when the main/non-main/antagonist/protagonist character got shot.</b><br><br>Edit 1: I bet this comment can reach to 100 likes.', 'that’s what u call kdrama😂😂😂😂', 'finally he started observing INDIA 🇮🇳  😇😇😇', 'The india segment was the best😂😂😂😂😂', 'As an Indian i can confirm this is how we die', 'As an Indian i confirm this is how we die 😂']";b'Comedy';78433823;3396611
zp64uAFLsDs;b'Best Funny Moments #shorts';b'boxtoxtv';oh [Music] [Music] ;9.539;0.4193311667889716;4193;"['MAGIC TV Cringe button', 'Second one is look like a Indian song😅', 'Cringe button<br>👇', 'Cringe safe spot.<br>👇 (3k seats left)', 'Cringe button <br><br>⬇️', 'Its an indian song 🇮🇳🇮🇳🇮🇳🇮🇳☺️☺️☺️☺️', 'Welcome traveler.<br>You&#39;ve reached the depth of YouTube shorts.<br>Sit here, at this campfire and relax for a while and recover from whatever that was.<br>I&#39;m providing items in exchange for likes as well. Your purchase will go to other shops, see if you can find them all. If you happen to find one, there&#39;s more to be found.<br>Best of luck.<br>Items:<br>Bleach: 1 like<br>Anti trauma sword: 15 likes<br>Act like it never existed-inator: 20 likes<br>Holy grenade: 100 likes<br>Holy water: 500 likes<br>Therapist: 1000 likes<br>Potion of memory loss: 2000 likes<br>Atomic bomb: 3000<br>Delete ALL cringe videos from YouTube:<br>100000 likes', 'I’ll pay for y’all’s therapy:)', 'How do you do that so much? Do they see you oranges do that?😮', '💀Died from cringe💀']";b'Comedy';183145743;3137051
uyDWFPbiRL0;b'explaining humans to g0d #shorts #comedy #funny';b'al jokes';okay who is my best friend James or  James obviously no it's actually obviously humans are sarcastically mean and degrading towards the people they love most it's it's kind of backwards let's try another who's my girlfriend okay I say leaving now be there in 20 or let's go I'm outside it has to be the first one right no it's actually the second you just called her right yeah right again it's backwards Jesus Christ yeah Dad uh nothing son okay let's try one more what is considered a big piece 12 inches or three and a half inches Lansing tells me 12 inches but I mean clients and not follow my instincts right now so I'm gonna go ahead and say three and a half inches is a big deal you're God so I mean if you say so ;86.036;1.662094937003115;8523;"['<b>looks into the camera like he’s on the office</b>', '“Jesus Christ”<br>“Yeah dad?”<br>Best line', 'when he said jesus christ and jesus christ actually appeared, that had me weak in the knee 💀', 'The insertion of Jesus &quot;yeah dad&quot; was absolutely wonderful', '“Jesus Christ”<br>“Yeah dad?”<br>That was actually funny 😂', 'Bro just saved 70% of men from being ashamed', '&quot;If you say so&quot;<br>* looks slyly at camera *', '“Jesus Christ”<br>“Yeah dad”<br>LMAOOOOOO', 'Imagine god was like “Oh shit, I forgot I had you.”', '“Jesus christ” <br>“yeah dad?”<br>😂😂']";b'Comedy';33523740;2241778
EUWkw8WmCys;b'No no no!!! Please save me\xf0\x9f\x98\xb1\xf0\x9f\x98\xad #shorts #funny #viral';b'CuRe \xea\xb5\xac\xeb\x9e\x98';[Music] [Music] ;14.548;0.20621391256530108;4801;"['Bro had the toughest 5 minutes of his life. ☠️', 'The best part about these videos is her crazy psycho laugh 😂', 'They just called us single in 999999999999 languages 💀💀', 'He had the baddest 5 min of his life from <a href=""https://www.youtube.com/watch?v=EUWkw8WmCys&amp;t=8m55s"">8:55</a> to <a href=""https://www.youtube.com/watch?v=EUWkw8WmCys&amp;t=9m00s"">9:00</a> 💀', 'Three times in 5 minutes that’s some superhuman recovery', 'she really looks really innocent but she is dirty minded💀', 'Horror movies be like', 'The twist was, it&#39;s 5 minutes and 1 day lol', 'Blud did a whole marathon in this 5 minutes💀', 'Their skit reminds me mostly of the Mr. Bean show. No language barrier just Simple, elegant &amp; full of humor.']";b'Comedy';34521178;1591046
4GEL3w_eeuA;b'Wait for it\xe2\x80\xa6 #shortvideo #relatable #funny #comedy #shorts #short';b'Brooke Monk';how to dress to attract a man a tutorial rule number one make sure your hair is always long and lustrous and never put up rule number two make sure to show a little skin especially those stems ladies rule number three Footwear should be dainty and delicate rule number four show off that waist at all times rule number five always have a pleasant expression on your face I promise you will attract a man ;53.80199999999999;1.4311735623211035;18841;"['Rule number six : born pretty', 'Her face at the end:Me at any social event☠️', 'WHY DO YOU STILL LOOK BEAUTIFUL 😭', '&quot;how to dress to attack a man&quot;💀💀💀', 'The fact that she still slayed😭', 'Youtube girls: 😇<br><br>Tiktok girls: 💀', 'the expression put the whole outfit together 🤌🤌', 'Rule #1: just be nice to others &amp; yourself 😁✨', 'How to attract a man<br><br>1. Be supportive', 'Girl took,” opposites attract “ to a whole other level😂😂😂😂😂😂😂😂😂']";b'People & Blogs';31616883;1410419
vZwOAfu5_90;b'FUNNY MOMENT \xf0\x9f\x98\x83 #shorts';b'King Club';I hold him up [Laughter] ;9.42;0.6369426751592356;3189;['Me:scrolling through the comments just sees emoji’s 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂', 'А мені дуже смішно було 😂😂😂😂😂', 'What is this', '😃😃😃😃😂😂😂😁😁😁😀😀😀😄😄😄😄😍😍😍😍😃😃😃😃😃😃 gülmekten  yer den yere kırıldım.', 'Hey you why do you kiss him while cleaning😠😠😠', 'comoases   eso😮😮', '😂😂😂', 'Dear pls 😂', 'Aur Jadu video dikhao', 'Nakaka tawa hahaha'];b'Comedy';178531947;1951797
NLru8pRsoeo;b'An engineer dies and goes to hell...\xf0\x9f\x98\xa8 #jokes #funny #shorts';b'Lucy Past';an engineer dies and goes to hell he's hot and miserable so he decides to take action the AC has been busted for a long time so he fixes it things cool down quickly the moving walkway motor is jammed so he unjam it people can get from place to place more easily the TV was grainy and unclear so he fixes the connection to the Satellite Dish and now they get hundreds of high deaf channels one day God decides to look down on hell to see how his Grand Design is working out and notices that everyone is happy and enjoying umbrella drinks he asks asks the devil what's up the devil says things are great down here since you sent us an engineer what says God an engineer I didn't send you one of those that must have been a mistake send him upstairs immediately the devil responds no way we want to keep our engineer we like him God demands if you don't send him to me immediately I'll sue the devil laughs where are you going to get a lawyer ;103.32000000000001;1.800232288037166;44;['If you don’t get it, all lawyers go to hell for helping criminals get out of jail', '“And I have all the judges.”', 'LMFAO THATS CAUSE THE LAWYERS GO TO HELL APPARENTLY', 'He does not rule over hell', 'welp there goes my dreams of being a lawyer', 'This is the best one yet❤🎉<br>The ENGINEER IS ALSO THE LAWYER!', '😂😂😂😂😂', 'But god has all the judges', 'Wait but i wanna be a lawyer! I will fight for good people only..', 'Y’all really don’t understand the fact that Hell is eternal torment do you?'];b'Comedy';156137;10902
2eexrs8HClA;b'Watch till the end \xf0\x9f\x98\x82\xf0\x9f\x94\xa5 #shorts #funny';b'Bobby chourasiya';[Music] oh ;9.66;0.3105590062111801;716;"['Very New Type Prank Banaya 🤣😂🤣😂🤣😂👍👌', 'Cameraman got 100% chance to steal scooty, but he didn&#39;t.  So respect for him .', 'Aapki video bahut acchi hoti hai aap bilkul sahi kaha aapane', 'Very good bhai😊😊😊', 'Bht acha 😂😂😂👍👍', 'advance accident aavaz pahelibar suni..😂😂😂😂', 'Bobby bhai nice', 'Super', 'Wa Bhai Kya Baat hai 😂😂😂🤣🤣', 'boby sar super']";b'People & Blogs';12720400;864190
CNv74RWXx9A;b'Try Not to Laugh #23';b'Panda Shorts';foreign [Music] ;5.558999999999999;0.5396654074473827;6896;"['Previous Episode:  <a href=""https://youtube.com/shorts/aagq25CWps0?feature=share"">https://youtube.com/shorts/aagq25CWps0?feature=share</a>', 'Those are some true homies right there.', 'The first one 😭 She unlocked her inner titan 💀', 'That first 2 clips just killed me 💀💀💀', 'The last one 😂', 'That bird screaming got me offguard💀💀💀💀💀', 'that first girl must&#39;ve had a lot of practise 💀💀💀', 'The second pair of girls that kissed looked like they wanted more 🖐😭', 'not them blurring the creators tiktoks', '“*AUHHHHH”* got me dying 💀']";b'Comedy';180812223;5345743
wSSoT-VAT1s;b'the most crazy \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3 #funny #viral #shorts';b'Bridon Production LLC';[Music] thank you [Music] thank you [Music] ;49.599;0.16129357446722717;10010;"['Mobile game ads be like:', 'Bro explained african lore😭😭😭💀💀💀', 'youtube shorts at 3am:', 'never knew africa had a orange juice based economy', 'African drugs kicks different', 'Who misses Kwami,Kevin Hart,Diddy,Big MAMA', 'this is exactly the type of videos i signed up on youtube for', 'Sisyphus be like:', '😂😂😂😂😂😂🤣🤣🤣🤣🤣 el chiquitico me dio mucha se volvieron todos locos', 'Therapist: &quot;All dreams have meaning.&quot;<br><br>My dreams:']";b'Comedy';201581306;6156143
PaAeMupVTzY;b'Sagawa1gou funny video \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 | SAGAWA Best Shorts 2023 #shorts';b'Sagawa /\xe3\x81\x95\xe3\x81\x8c\xe3\x82\x8f';thank you [Music] of course [Music] Bing ;15.999;0.500031251953247;5549;"['People who haven’t seen this channel for months<br>👇', 'YouTube kids is not that bad. YouTube kids:', 'my last brain cell in my arithmetic quiz be like:', 'youtube at 3 AM:', 'Me in my final exam:', '“HAPPY HAPPY HAAAAAAAAAAA”💀', 'The audio 💀', 'People who checked if 8x7 is actually 54<br>Edit:STOP TELLING ME IT&#39;S 56 I KNOW IT.<br>👇', 'Cringe button<br>👇<br>👇', 'If youtube kids was a thing:']";b'Entertainment';166627030;3484884
0OcIoLaoFBE;b'How This Siblings Eat Egg\xf0\x9f\xa5\x9a #shorts #funny #viral';b'CuRe \xea\xb5\xac\xeb\x9e\x98';foreign ;3.0;0.6666666666666666;12486;['Love how she deals with the egg like she’s killing a cockroach!', 'The egg be like: why they are kiling me bro 🥚💀', 'The egg: 💀', 'The way she just slapped the egg in his mouth💀', 'That was so aggressive, how she smashed it and then put it in your mouth aggressively😂😂😂', 'Her: Peacefully eating her ramen*<br>He: Trying to eat his wonderful eggs*<br>He: Struggling to eat his eggs* <br>Her: Looks at him*<br>He: still struggling*<br>Her: Smash the egg*<br>Her: Shove it in his mouth*<br>He tries to grab another egg again*<br>He: Put it on the table*<br>He: smash it the eggs*<br>He: Grab the egg with his chopsticks*<br>Both: Staring for a second*<br>Both: Burst out of laughter*<br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br>This also took forever😭😭😭😭😭😭', 'Using food sticks is the hardest thing to eat😂😂😂', 'But when you realize that you hit a raw egg', 'Chopsticks is most important 😅😅😅😂😂', 'After his lesson u can see him smiling and pushing the egg of the plate😂<br>Edit:bro thank you for 300'];b'Comedy';137802568;4568699
rswOzxtkFWI;b'ISSEI funny video \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 New Comedy Remix #shorts';b'ISSEI / \xe3\x81\x84\xe3\x81\xa3\xe3\x81\x9b\xe3\x81\x84';wow very very nice [Music] well [Music] [Music] ;21.759;0.41362194953812215;2574;"['The thumbnail is personal💀', 'Average experience on YouTube shorts💀:', 'This guy has a talent', 'Bro recreated the bite of 87 💀💀☠️', 'The first one got me laugh dieing😂😂😂😂😂😂😂', 'Bro knew what green-screen he used💀💀💀💀✋✋✋✋ (2nd one)', 'This man so cute', 'Wew verry verry nice 😂😂 that&#39;s what my dad says', 'Thats enough youtube shorts for the day..', 'RIP Issei<br>“AÆAÆÆÆÆÆAA”<br>2022-2022']";b'Comedy';55532714;2129538
6H5AImEWu0s;b'Try not to laugh impossible 2022 funniest Videos \xf0\x9f\xa4\xa3 #Shorts #trynottolaughimpossible #trending';b'AllthingZFunny';watching this video skipping the video leaving the video or speeding up the video equals automatic fail can you watch this video without laughing or smiling I don't think so two one [Music] ;31.939999999999998;1.0644959298685035;4222;"['If you like this video, <br>then watch this <br><br><a href=""https://youtube.com/shorts/WJFCfVVsmXM"">https://youtube.com/shorts/WJFCfVVsmXM</a>', 'People who didn’t laugh 🗿<br>Can I get a 🗿 in the reply’s.<br>👇', 'Everyone that didn’t laugh<br>👇🏻', 'Me who just cried and isnt in the mood for smiling or laughing:', 'Me the whole entire video: 🗿', 'People who did&#39;t laugh<br><br><br>👇', 'I just breathed and said to myself:” this guy be slaying the heels”💀', 'People that didn’t even smile <br>👇', 'My humor is broken bc I didn’t even smile or laugh lol', 'Bros running like he dropped $20💀🤣🤣']";b'Comedy';4950209;162027
5HfIJfytpjQ;b'OMG! Most Funny Pranks of 2022! \xf0\x9f\x98\x82 #shorts';b'ZutiGang';foreign [Music] [Music] a b c d e f u is [Music] ;65.636;0.1980620391248705;6444;"['The chair literally stole his virginity 💀', 'Damn the guy behind the bar really said &quot;I have to buy a new chair&quot; lol', 'Fun Fact: everyone in the second clip got traumatized that day.', 'The poor girl dropping her Starbucks 😭😭', 'That McDonald&#39;s Worker Literally Was Surprised As Fu-. 💀💀💀', 'Me when everybody dropped their stuff after the chair incident: 💀💀👁️👄👁️', 'the second girls reaction, she was gettin flashbacks', 'The chair one💀<br>I love how everyone else was just shocked 😂', 'The McDonald’s worker was flabbergasted 😂', 'Bro lost his virginity to a chair 😭']";b'People & Blogs';175463479;5783398
X6TN0EGHH3o;b'#karen #shorts #funny';b'Zainab and Walid';foreign step away from my car my American tax dollars pay for this permit this is a private life y'all don't look like you're supposed to be here I'm more American like you you look like European whether you come from Poland you come from Poland or Russia huh I'm about to call the police my tax is more than your whole salary get out of here sir no don't stare at me sir hey hey don't you just touch my car oh my God babe just go just go just go just go just go you're lucky Siri ;61.598;1.6234293321211728;67536;"['Running towards the car like mcdonalds is closing', 'When manz said I&#39;m not rolling 😂😂😂 sounded more American then American 😂😂 😂', 'My tax is more than your salary..that was savage 😂', 'Make mental hospitals great again.', 'This acting is transformative.  Not only is the delivery riveting but the vulnerable inner child subtext is unlike anything that I’ve ever seen.', 'the running, &quot;i&#39;m not rolling who the hell are you ?&quot;, &quot;ya khanzeriii&quot; 🤣🤣🤣🤣🤣', 'I didn&#39;t know a water buffalo could move that fast', 'I don’t know if these Karen’s realize they always make themselves look like complete fools!!!!😂😂😂😂😂😂😂😂😂😂😂', 'She should be arrested IMMEDIATELY for false accusations &amp; abuse of 911', 'she found a reason to run for the first time in thirty years']";b'People & Blogs';30364124;794215
ZDHPbOvcEHk;b'Share your siblings\xf0\x9f\x98\x81\xf0\x9f\x98\x82#funny #shorts #comedy #koushalmonga';b'Koushal Monga';facing the mirror is all I need went into the reaper takes my life never gonna give [Music] [Music] ;23.790000000000003;0.8406893652795291;161;"['This is called equality and real love🙌👏😜', 'My sister is also like this 😂😂😅', 'Bhagwan ki kirpa se sabhi ko behan mile❤❤❤🙂', 'That last &quot;kamina&quot; is compulsory in siblings.', 'It is called The boys 😂😂', 'Only Indian siblings do this', 'I love my  brother 💙 ❤️ ♥️ 💕 💛 💓 ❤😂😂', '😂😂😂😂😂 ₹10', 'Mujhe to dar lagta ha hai ki  bhai ne bahan ko paise nahi diya ab bhai ka kya hoga🤣🤣🤣🤣😂😂😂😅😅😆😆😀😃😄😆😁😆', 'Bro congratulations for 10 million 🎉❤ <br><br>Party kab doge']";b'People & Blogs';2252952;89706
